Cliente;Grupo_de_Cliente;Country;Proyecto;Producto;SearchName;ProductLine;BusinessUnit;ProductGroupId;Grupo_de_Producto;LINENUM;SALESQTY;SALESPRICE;SALESUNIT;Unidad_Monetaria;Monto;DATE;Sede_de_la_empresa_a_la_que_se_le_pidio_el_producto
C8244;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C6333;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C4065;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C6633;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C6748;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C4436;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C012101;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C011010;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C015897;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C0887;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C7593;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C0078;Cliente;VIR;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C4676;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C9087;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C014336;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C6137;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C015823;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C6372;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C011164;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2968;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C9176;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C6859;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C7280;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C011722;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C010819;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C8147;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C1511;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C010424;Cliente;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C4947;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C010128;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C0919;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C010995;Cliente;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C010158;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
IC002;ICCustomer;DOM;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede4
C0448;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C010874;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C013541;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C010341;Cliente;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C015074;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C011478;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C010687;Government;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C4723;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C1530;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C8214;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C7707;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C3171;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C9476;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2174;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C8566;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C012097;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C3048;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C3176;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C6300;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C015580;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C4089;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C013841;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C015006;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C9733;Cliente;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C8599;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C7984;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C3571;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C5631;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C7331;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C014616;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C5292;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C8106;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C3855;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C011253;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C3796;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C1947;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C7349;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2517;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2480;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C8580;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C3986;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C5596;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C8651;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C013169;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C5028;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C5958;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C015122;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C8993;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C7370;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2271;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C012479;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C010434;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2231;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C0277;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C7751;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C8365;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C4250;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C012906;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C1770;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C6436;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C4672;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C3623;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C5714;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C1276;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C4838;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C4584;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C6328;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C0089;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2147;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C6359;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C010257;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C9420;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2375;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C8527;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C7174;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C0996;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C5306;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2132;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C6432;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C5771;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C010304;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C1898;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C6818;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C012351;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C9688;Cliente;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C9852;Cliente;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C3442;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C1590;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C5481;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C1789;Cliente;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C5504;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C5328;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C5606;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C7106;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C4716;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C4766;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C9437;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C014301;Cliente;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2557;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C1792;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C011639;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C012691;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C015984;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C4289;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C011395;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C010696;Cliente;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C1737;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C9028;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C1890;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C4732;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C9169;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C012210;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C8085;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2779;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C014542;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C3251;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C7606;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C7893;Cliente;VIR;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C3233;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C3943;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C010337;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C6986;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C9543;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C1811;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C011357;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2698;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C5659;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C4699;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C012096;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C014953;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C010646;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C1060;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C8255;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C010853;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C9104;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C013257;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C3273;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C012109;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C010820;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C7022;Cliente;VIR;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C7063;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C1704;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2285;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON_DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
